family_id,choice_0,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,n_people,difficulty,esperance
2680,67,73,25,20,24,3,27,18,17,33,8,44,90.64771699281056
2681,89,66,74,45,54,32,71,9,75,46,5,37,52.14683616626196
2682,1,81,87,74,4,97,36,19,46,75,6,44,54.791220301861635
2683,75,74,5,24,82,4,87,81,13,11,4,41,52.41860686568585
2684,51,75,88,95,34,74,37,12,26,25,3,38,47.736799504832646
2685,67,54,44,17,80,56,38,82,95,33,7,45,75.82450126172452
2686,37,21,89,38,23,19,7,88,91,25,5,31,52.66009617673666
2687,40,12,46,19,68,61,75,97,100,81,6,36,42.751702137789835
2688,40,5,97,19,39,94,73,52,29,96,7,42,63.28929200590392
2689,48,12,17,61,30,24,1,41,5,37,4,29,46.391753559015385
2690,12,11,53,1,4,40,73,54,66,17,6,51,79.87106603818502
2691,11,67,80,10,75,29,74,87,46,71,5,36,40.11022234918821
2692,1,58,24,4,18,39,38,32,66,72,5,44,40.70037613674237
2693,28,54,33,73,25,81,34,17,24,95,3,42,47.60334237966005
2694,87,90,39,32,75,35,80,64,7,22,7,22,49.33680902728182
2695,47,89,28,3,1,80,60,67,66,39,2,45,49.682902442508215
2696,56,47,1,69,11,33,75,14,17,32,4,39,54.74922630100462
2697,19,31,10,18,43,81,3,27,73,76,4,29,33.51740227586535
2698,1,55,39,13,24,60,11,59,48,51,8,36,56.154454125601106
2699,60,80,24,28,87,27,63,4,62,7,4,18,31.73594248440699
2700,31,68,5,4,24,74,50,38,67,33,5,44,61.67428462600581
2701,31,1,82,18,61,53,17,96,100,19,7,44,86.92310622292055
2702,89,33,14,94,7,11,1,98,19,53,5,37,72.87601771175545
2703,87,67,44,1,80,12,9,74,38,24,3,40,55.38532590582298
2704,68,2,45,33,42,51,38,73,18,26,5,40,64.49126315288292
2705,26,18,46,1,61,16,12,36,73,66,4,37,54.82645336380517
2706,12,25,21,2,96,80,45,39,19,33,3,43,53.73951340284721
2707,23,99,44,1,27,3,75,81,11,9,4,33,49.38523068133124
2708,60,1,9,89,12,17,88,61,59,67,3,46,51.86820930343285
2709,68,1,29,4,6,39,50,57,24,80,4,30,46.97119459124887
2710,1,2,74,19,72,3,54,57,40,73,4,41,43.45064990715612
2711,31,13,79,17,26,68,52,11,59,53,4,46,63.46426700947484
2712,20,95,28,1,11,3,73,26,10,42,4,38,52.55411131743085
2713,1,94,48,95,16,49,24,40,53,75,4,42,47.524734561729275
2714,15,1,45,39,7,40,80,53,59,67,5,46,63.40879874303671
2715,82,32,100,81,11,47,74,34,73,40,3,39,44.62714850259486
2716,88,57,12,82,33,75,23,66,74,17,2,40,40.25920106651431
2717,6,96,81,66,57,50,95,87,88,34,5,32,35.03451887825549
2718,71,4,88,61,82,87,1,53,25,32,4,49,67.46826643812788
2719,11,81,52,17,40,20,19,48,70,73,3,28,36.23306194353188
2720,51,18,5,98,23,54,38,80,67,41,6,35,50.08036947102795
2721,5,1,80,67,29,38,33,27,47,53,5,39,67.47678903013855
2722,1,52,10,86,16,25,40,54,47,96,8,50,70.25539208684474
2723,59,58,49,8,53,52,57,1,89,73,5,38,66.3393324763129
2724,96,24,1,33,46,16,53,59,52,66,3,43,52.65800123791839
2725,52,1,4,10,11,61,15,24,12,5,5,44,71.73332381088416
2726,12,20,76,24,50,80,74,67,39,14,7,36,44.397609865257344
2727,38,28,46,18,74,66,7,26,4,31,4,42,59.74927391325049
2728,5,78,45,77,90,1,39,49,96,67,2,32,43.7088035042613
2729,52,81,7,28,58,21,29,54,41,32,4,21,41.25696329095843
2730,54,47,40,46,86,4,23,68,12,3,4,39,49.6234823596629
2731,88,10,47,24,1,22,94,39,17,31,4,44,69.73499023948959
2732,24,1,88,66,30,80,11,75,3,12,4,45,57.28400704661239
2733,25,87,29,11,1,4,53,52,5,96,2,45,54.06341951149836
2734,39,33,79,88,82,6,51,1,46,65,6,29,57.352663905156405
2735,28,80,17,1,33,15,14,26,73,46,4,38,55.44046088654002
2736,36,11,59,1,45,17,73,15,8,32,6,36,64.19530543255726
2737,1,73,82,68,31,54,9,5,95,20,5,39,44.84621244584107
2738,96,56,81,16,70,29,1,18,21,32,3,27,51.30309955720611
2739,51,11,1,89,30,73,54,94,23,9,6,30,52.47993143836595
2740,5,45,38,1,68,20,87,76,19,96,6,39,60.87758891586916
2741,34,87,66,3,82,59,21,38,11,1,3,42,77.55701566442889
2742,96,26,40,38,94,47,17,97,68,89,2,40,36.37366090558491
2743,26,19,95,43,50,25,18,73,1,59,5,43,73.09122506308623
2744,68,4,7,67,59,46,1,75,88,94,3,46,56.129790982240635
2745,54,68,96,73,46,90,92,32,17,33,2,36,42.22806265771557
2746,67,1,31,35,2,75,25,12,61,3,3,41,48.72137313717088
2747,58,66,26,91,18,1,87,24,51,33,7,41,82.48035994857878
2748,53,82,11,52,78,15,43,91,54,47,3,26,36.955577774603626
2749,31,19,52,1,38,18,25,5,39,61,7,52,84.74322715802504
2750,9,54,11,66,35,69,6,42,19,24,6,29,59.89544350807027
2751,28,89,100,66,54,23,11,74,5,64,5,34,39.06941865447793
2752,98,26,40,88,52,30,15,11,58,87,4,30,37.091939246774274
2753,85,73,25,34,10,1,59,35,75,80,4,39,58.03123363329049
2754,25,70,74,20,50,26,15,87,19,39,7,38,72.65928676855687
2755,96,52,89,88,80,23,31,74,10,60,4,44,53.29971908774937
2756,67,18,24,94,87,95,59,48,52,73,6,44,54.011426939008714
2757,67,31,17,40,75,14,26,1,61,33,5,45,82.26372422987193
2758,31,17,66,39,11,86,29,9,95,58,3,21,31.22730086178165
2759,82,92,75,94,26,61,43,20,8,66,5,28,51.77379421987335
2760,22,64,86,1,12,74,30,14,69,52,4,25,50.22273008617816
2761,4,33,53,1,80,46,39,12,32,54,5,50,74.72456315764414
2762,1,88,35,59,16,3,25,37,54,27,8,35,50.721325524925014
2763,31,12,44,18,48,58,45,88,5,95,5,39,57.20706565728705
2764,83,23,19,64,54,53,10,67,59,5,2,43,49.3189544350807
2765,29,9,14,56,82,3,81,13,12,17,4,36,55.700138075513024
2766,67,24,53,15,57,66,17,12,5,13,4,33,47.641860686568585
2767,95,5,26,40,38,80,84,47,66,1,4,43,87.08527353235252
2768,28,46,3,1,45,5,70,59,54,68,4,43,54.92282054944532
2769,74,94,12,66,54,28,88,17,73,4,4,44,54.848069323429996
2770,28,32,25,16,66,17,10,52,22,61,4,38,54.63314764557444
2771,38,3,29,86,15,6,100,26,1,54,2,27,48.79807646526687
2772,91,28,47,66,24,34,96,17,50,54,5,36,57.46107698900157
2773,8,68,28,25,44,75,84,35,94,40,2,28,33.79831452649621
2774,96,61,90,11,47,7,17,5,23,21,4,25,42.49688139789554
2775,5,39,60,4,67,38,62,1,45,86,6,36,52.802837689853824
2776,22,26,25,29,96,81,8,39,59,19,4,40,64.59020139980004
2777,16,5,62,80,1,30,11,96,14,28,2,23,39.23468075989144
2778,59,18,31,67,1,19,29,42,40,58,7,30,57.62038756368138
2779,1,19,15,26,59,5,42,60,14,41,7,31,46.24329857639385
2780,25,95,1,17,80,32,36,79,60,56,2,25,31.273818025996285
2781,88,34,53,39,47,32,10,95,15,24,2,38,45.62062562491073
2782,81,31,11,24,79,96,7,1,94,38,8,43,89.87573203828025
2783,1,34,4,47,38,17,40,73,41,45,6,46,63.64414607437033
2784,74,54,46,47,55,5,52,68,9,14,5,29,37.67699852402038
2785,68,54,10,45,18,76,99,31,69,67,2,28,30.547159929533876
2786,2,96,31,12,19,57,53,89,60,24,6,46,71.55796790934627
2787,40,31,54,60,38,14,46,27,26,11,4,37,55.45007856020568
2788,1,40,26,72,43,89,75,12,74,66,6,48,63.162119697186114
2789,87,19,38,17,31,18,9,95,66,49,2,32,31.05918202161596
2790,44,4,75,23,2,54,67,87,61,19,5,43,70.95343522353949
2791,26,67,54,66,20,28,33,8,47,46,3,32,44.635813931343144
2792,25,59,94,39,72,81,68,13,38,3,5,39,52.297766985668716
2793,47,40,94,42,59,5,12,84,65,38,4,31,41.51197447983621
2794,40,75,25,57,19,8,24,83,88,17,4,34,51.87249440556111
2795,48,57,46,25,33,1,52,17,19,60,6,50,76.39346759986668
2796,83,58,15,55,12,98,46,38,14,40,3,29,42.48183592820073
2797,61,26,100,53,54,60,1,4,11,43,4,38,52.291958291672614
2798,88,61,5,1,25,23,17,82,96,45,5,45,67.7596057706042
2799,1,73,19,53,18,60,67,40,39,27,2,42,35.623577584154646
2800,67,29,61,38,35,45,85,53,73,23,4,29,36.16454792172547
2801,47,43,5,32,12,2,88,33,1,10,3,42,56.41884492691521
2802,1,44,62,11,15,21,71,52,54,5,5,36,61.48954911203161
2803,1,54,37,2,29,40,26,52,94,31,3,43,52.67176117697472
2804,3,81,35,18,7,31,43,63,12,67,5,31,50.5380183783269
2805,18,21,5,29,1,38,3,54,47,32,4,45,64.24777412750561
2806,1,40,89,9,15,46,47,22,58,32,5,32,46.57048993001
2807,51,87,53,96,95,40,75,65,77,34,4,25,26.88558777317526
2808,59,10,49,24,81,73,4,7,15,44,2,21,30.28814931200305
2809,29,32,30,47,95,96,1,88,41,39,6,41,76.7058039327715
2810,34,94,75,11,40,14,33,2,9,91,4,20,30.994810265200208
2811,24,44,39,17,40,1,12,3,54,52,6,50,84.2259677188973
2812,47,24,18,44,92,85,26,53,19,1,3,36,75.20216159596248
2813,25,73,45,60,82,32,44,8,30,18,7,31,62.47088511165073
2814,9,34,7,38,25,51,67,5,74,88,2,39,35.57158501166499
2815,20,22,53,8,18,81,80,30,54,27,5,30,40.28424510784174
2816,52,62,10,1,42,73,19,44,11,53,7,40,82.086559062991
2817,1,82,2,5,17,58,19,80,6,26,4,38,55.24496500499929
2818,82,54,22,89,4,39,62,33,70,24,6,35,59.668047421796885
2819,19,1,84,6,54,40,32,75,24,3,8,48,76.7498928724468
2820,8,1,12,25,31,78,32,98,3,36,2,26,31.53359043946103
2821,81,18,53,75,55,12,46,39,23,5,6,39,70.05037375613007
2822,88,29,45,17,19,24,18,16,42,94,3,32,42.10831785935342
2823,1,15,60,4,33,39,19,61,2,10,4,44,47.01956863305242
2824,32,40,51,87,50,70,58,7,19,2,6,18,38.33252392515355
2825,49,1,10,18,75,73,70,95,82,39,7,46,72.0062848164548
2826,46,31,5,81,94,34,82,22,1,6,5,29,55.94153216207208
2827,39,19,25,17,5,89,50,33,67,58,4,34,39.70956530019521
2828,24,2,61,21,1,10,68,81,53,4,4,45,64.08294053230492
2829,67,8,17,21,2,1,16,31,25,44,7,29,59.72032566776175
2830,1,41,12,43,31,38,45,48,15,70,8,29,36.82683426177213
2831,33,31,60,53,17,32,4,66,81,40,5,50,65.74775032138265
2832,33,81,1,72,31,22,49,39,75,57,3,25,35.74594105603961
2833,45,33,59,57,29,39,41,84,25,83,3,19,24.50016664286055
2834,84,86,27,33,81,43,87,54,66,90,6,34,34.57039470551826
2835,19,1,13,59,75,97,76,20,46,60,7,32,62.407037089939536
2836,1,85,28,23,21,86,33,18,89,58,3,28,33.20035233061944
2837,89,88,12,47,75,26,17,31,38,1,6,51,116.22863400466599
2838,54,59,73,8,18,42,10,46,88,80,2,39,39.57387039946674
2839,3,40,26,73,35,54,96,60,10,68,5,46,52.887206589534834
2840,77,19,1,33,5,68,99,39,10,36,3,33,41.965576346236254
2841,17,1,95,40,96,5,33,19,10,4,5,50,69.6595724420321
2842,45,9,94,26,36,19,73,2,54,33,4,37,55.10879398181213
2843,12,20,31,35,51,68,1,58,18,7,4,25,50.54582678664952
2844,20,47,67,75,32,24,81,28,94,55,4,33,37.01204589820502
2845,10,75,24,26,60,31,96,87,25,49,3,39,39.242536780459936
2846,11,60,4,46,33,39,71,25,1,24,4,43,69.5187354187497
2847,36,17,45,19,27,75,1,30,69,54,3,29,52.47940770366138
2848,60,9,13,46,32,10,58,29,52,21,4,24,38.54982621530257
2849,19,94,12,28,32,25,95,96,89,74,5,47,54.50649907156121
2850,53,80,5,46,6,9,25,19,66,36,5,32,42.61153168594963
2851,61,66,42,3,33,14,17,10,6,21,2,23,35.41408370232824
2852,47,27,53,43,8,60,62,89,78,7,4,18,28.578203113840885
2853,11,96,7,87,1,54,75,27,53,24,3,39,57.47988382612007
2854,74,13,45,68,2,23,32,82,11,33,3,38,50.660667523687096
2855,16,45,53,1,18,87,38,8,62,55,3,24,36.55858686854259
2856,29,49,59,3,6,5,46,52,81,15,4,35,46.20787506546684
2857,60,66,10,32,18,94,30,88,36,56,3,25,28.922915773937063
2858,88,75,59,61,89,24,18,15,30,40,2,32,39.43779460077131
2859,81,20,46,53,87,28,21,74,60,89,2,35,35.07898871589773
2860,19,56,40,54,75,26,44,25,45,11,7,45,75.29419606722848
2861,59,5,20,56,24,1,18,11,33,62,4,35,45.946674284626006
2862,1,66,38,47,95,59,24,69,31,74,6,48,57.995524448888254
2863,10,59,5,18,52,29,41,73,80,24,4,38,52.70742274913108
2864,60,87,24,43,58,7,88,48,30,16,5,14,32.597724134647436
2865,68,89,10,12,72,92,18,69,11,47,3,32,42.4037994572204
2866,3,82,52,6,25,28,26,79,89,11,2,32,40.15797743179546
2867,1,38,47,10,35,82,9,73,25,45,5,44,57.774603628053136
2868,3,47,86,24,56,67,52,60,80,74,4,43,46.046374327477025
2869,18,1,75,2,38,64,44,14,96,59,6,30,58.38213588534971
2870,1,83,33,20,5,54,53,74,66,35,6,42,47.10136647145645
2871,4,47,46,10,23,80,29,50,90,17,2,22,32.88044565062134
2872,61,40,60,95,3,59,62,80,14,47,5,36,51.85878207875065
2873,74,12,5,90,18,82,22,43,31,47,3,32,41.5443031947817
2874,11,5,85,32,94,53,73,89,17,64,4,38,39.24991667856973
2875,16,96,67,47,53,87,45,60,26,13,6,42,55.97714612198258
2876,3,1,87,9,49,60,76,15,16,32,4,21,38.765795362567246
2877,53,88,17,1,4,41,89,16,94,75,4,37,50.19492453459029
2878,59,17,21,61,49,19,8,1,87,50,2,26,39.169547207541775
2879,38,28,1,53,27,23,17,19,52,20,4,30,43.796505261153165
2880,18,52,1,26,16,72,67,47,9,87,5,33,49.8354996905204
2881,100,87,67,19,79,81,45,52,60,38,3,44,47.583440460886536
2882,31,66,74,39,48,57,47,33,87,13,6,33,49.629481502642484
2883,74,8,60,14,17,49,45,31,77,25,2,30,38.38899204875494
2884,19,1,59,74,68,9,25,91,50,42,4,20,32.33185735371137
2885,18,14,34,80,25,9,1,74,29,99,3,23,39.919106794267485
2886,89,4,18,34,1,46,98,80,9,73,3,31,46.54058943960386
2887,60,11,57,74,53,3,28,87,5,75,6,43,60.32147788411179
2888,22,92,53,13,75,16,46,4,7,67,2,30,37.93953244774556
2889,17,32,4,52,26,5,10,18,1,3,5,50,80.71561205542065
2890,87,2,11,42,95,80,10,45,4,1,3,44,81.71094605532544
2891,3,46,17,20,22,18,50,25,28,12,3,27,40.09155834880731
2892,32,60,6,2,17,47,50,70,43,88,4,23,32.21444555539685
2893,13,18,24,89,34,94,96,32,1,73,4,45,62.08303575679665
2894,82,75,1,45,54,17,29,24,13,14,2,24,33.693186687616056
2895,89,75,31,54,12,14,41,1,25,81,6,40,75.11003190020473
2896,33,16,48,35,49,46,71,87,95,2,5,25,37.3846593343808
2897,47,89,80,44,4,35,13,90,97,88,3,19,24.27205637289911
2898,24,86,25,9,1,73,67,12,11,94,8,49,86.1833071465981
2899,10,73,81,1,11,25,40,43,87,41,8,37,61.03956577631767
2900,1,31,67,73,10,75,76,19,53,25,4,47,53.44036566204828
2901,94,45,1,87,19,64,26,74,89,40,2,42,46.34899776222444
2902,1,27,25,74,11,52,20,30,82,67,2,37,36.61543589011094
2903,80,22,73,7,59,54,10,5,68,16,4,36,45.03632814359854
2904,43,29,20,12,46,91,9,25,24,60,2,33,38.971480264724086
2905,89,4,16,7,81,40,31,1,14,47,5,37,70.52016378612579
2906,1,89,25,72,61,18,17,28,3,58,3,33,37.12712469647193
2907,5,81,59,17,67,26,20,13,54,12,6,38,60.87263724229872
2908,13,18,39,17,52,80,25,26,43,51,4,32,43.077274675046425
2909,82,95,43,2,49,52,3,88,37,40,8,36,72.27281816883303
2910,59,3,54,81,62,12,2,11,96,46,4,39,47.80536113888492
2911,17,95,61,40,18,5,15,16,25,1,4,36,87.18802075893919
2912,4,5,10,74,1,29,88,39,82,87,3,43,49.60481835928201
2913,47,42,31,82,23,26,75,67,61,32,2,42,36.293100985573496
2914,19,77,52,91,4,39,96,1,24,95,5,46,75.97819359139172
2915,17,94,33,8,100,54,19,32,12,75,5,43,54.25248773984669
2916,32,67,12,52,48,66,1,42,78,80,5,31,56.91210779412465
2917,40,28,1,75,4,61,89,5,19,17,5,49,71.27886492405847
2918,39,21,32,88,14,10,17,5,87,58,3,34,37.85916297671761
2919,88,10,89,48,3,11,74,70,4,31,5,40,61.02413940865591
2920,81,50,25,91,94,24,2,18,11,61,4,39,54.61334095129268
2921,82,1,98,52,53,20,10,24,60,13,4,33,51.64024187020902
2922,13,15,59,60,94,55,61,42,18,3,3,35,43.32109698614484
2923,53,19,59,83,47,90,9,4,75,1,5,36,95.04499357234681
2924,73,99,45,1,54,87,51,31,34,40,4,34,53.64157501309337
2925,96,2,21,1,4,19,6,82,11,84,4,31,42.312431557396565
2926,1,52,35,3,84,67,53,37,97,63,3,22,21.97986001999714
2927,81,17,95,16,1,10,88,5,47,18,6,48,81.35209255820597
2928,72,89,55,15,54,27,16,21,19,25,4,26,52.23110984145122
2929,11,26,52,53,1,29,44,67,60,61,5,39,63.74017997428938
2930,74,31,53,4,83,58,37,98,80,24,2,25,33.63805170689902
2931,17,8,75,40,24,21,55,31,5,53,3,36,50.016664286054365
2932,54,1,74,42,29,80,47,11,12,87,3,41,44.98590677522258
2933,45,43,17,42,10,3,26,82,60,29,3,35,41.870875589201546
2934,20,47,52,89,12,4,38,82,28,2,4,32,41.074513164785984
2935,39,10,88,70,31,58,12,25,13,40,5,34,57.14469361519783
2936,82,47,50,75,1,90,33,54,11,32,4,42,60.490691805932485
2937,58,26,79,99,60,37,68,12,51,21,4,22,34.483264295576824
2938,33,53,7,94,16,81,92,25,75,96,5,38,49.93310479455316
2939,13,30,45,68,9,61,59,44,70,26,5,30,53.06218159310575
2940,95,18,32,94,66,17,89,79,37,1,4,34,79.9835261629291
2941,95,41,80,99,31,39,1,9,38,73,5,39,64.35723468075989
2942,75,29,88,28,74,17,27,38,19,26,4,39,58.43050992715327
2943,66,95,81,39,13,84,23,54,22,32,4,26,41.060896062467265
2944,1,2,25,18,19,44,11,46,7,53,3,38,52.33504737418463
2945,3,54,29,73,43,1,4,60,85,47,5,36,61.59524829786221
2946,96,11,89,60,1,68,12,26,18,15,6,42,68.07817930771793
2947,47,24,1,20,19,8,87,95,52,89,4,41,50.9092034471266
2948,12,3,18,1,46,75,31,20,47,33,4,42,63.74460791315528
2949,24,46,81,4,43,8,12,47,94,20,7,34,53.02518687806504
2950,34,5,3,46,50,56,61,88,14,51,4,23,34.73970385183069
2951,28,6,50,87,22,40,38,3,89,31,4,42,57.58701137932677
2952,47,45,95,22,1,29,13,88,76,20,3,17,36.11026996143408
2953,61,5,89,1,12,24,68,42,59,25,2,40,50.88311193639004
2954,48,18,3,29,59,38,82,1,32,67,4,46,68.83711850687996
2955,24,88,31,87,50,75,33,54,11,65,4,36,37.132790553730416
2956,26,14,81,61,23,96,82,53,37,39,6,38,62.57925058325001
2957,28,5,18,52,82,42,1,16,2,19,4,29,70.07722706280055
2958,4,67,1,5,7,48,32,44,94,9,5,25,44.78693519973337
2959,45,24,32,25,17,46,82,5,33,1,4,49,92.83245250678473
2960,9,27,47,51,23,16,10,13,19,18,2,27,39.86021044612674
2961,1,42,25,46,54,69,50,4,17,22,4,32,44.41117935533019
2962,27,95,22,1,9,69,14,11,46,5,5,33,70.43827072323
2963,86,1,75,68,10,57,12,37,22,4,6,31,59.69118697328953
2964,11,3,31,33,89,73,4,1,49,54,4,41,71.27743655668237
2965,83,20,84,67,47,87,17,59,45,15,2,35,38.06675236870923
2966,1,29,80,73,19,52,59,4,10,26,5,53,72.41417892681997
2967,17,53,90,47,55,85,19,32,97,11,2,28,34.497833642812935
2968,1,43,37,54,26,87,86,59,8,80,4,36,45.56320525639195
2969,79,25,1,4,87,53,32,46,78,98,3,31,31.15154977860306
2970,10,59,30,17,19,94,74,81,87,23,2,36,32.02266342903395
2971,29,14,12,49,17,89,67,9,64,41,5,22,40.72727705565872
2972,40,9,67,91,3,52,1,49,35,96,3,29,48.34533161929248
2973,38,21,52,31,54,25,5,1,4,47,5,49,83.12455363519497
2974,54,38,18,66,34,1,75,19,55,31,3,36,52.15388277865067
2975,53,1,54,74,48,22,88,67,75,69,5,32,38.01790220444698
2976,51,62,45,1,73,47,96,16,37,31,6,35,68.1047469409132
2977,15,59,54,96,17,1,68,82,40,24,3,48,60.753559015378755
2978,39,26,14,12,31,18,45,9,38,67,6,42,63.46474313193353
2979,32,13,75,47,74,43,25,94,1,5,2,41,58.62048278817312
2980,18,93,63,95,22,3,53,54,4,1,4,42,92.19282959577203
2981,47,5,57,81,8,84,32,28,1,19,2,29,54.07894110365186
2982,38,10,13,50,1,53,75,59,26,54,4,44,69.0406132457268
2983,32,24,12,15,26,28,75,82,67,9,7,35,54.08032185878207
2984,78,1,9,93,20,72,53,60,95,28,4,26,40.431366947578915
2985,75,31,29,27,6,33,46,59,47,9,3,30,42.18730657525115
2986,1,8,24,40,51,11,7,10,80,20,2,31,33.10155692043993
2987,61,40,54,24,81,68,59,53,32,11,5,50,65.85463981336
2988,99,87,20,50,26,82,47,3,31,49,2,33,34.50011903061467
2989,36,89,88,38,23,46,1,54,24,26,2,43,57.877636528115026
2990,2,27,40,75,48,34,19,67,59,39,5,40,59.29867161834024
2991,1,4,96,95,48,6,39,94,25,84,7,38,46.91948769223444
2992,8,24,68,46,38,10,33,7,64,56,3,24,31.40446602866257
2993,2,11,60,45,93,72,15,27,57,1,7,22,105.42555825358282
2994,27,1,24,46,32,47,63,89,59,2,2,32,35.97533685663953
2995,46,80,47,35,54,81,11,49,1,77,2,28,40.291101271246966
2996,78,24,32,60,28,13,47,96,89,19,6,42,76.97909822406324
2997,1,34,75,88,40,27,60,29,16,33,5,33,54.17059467695091
2998,42,88,1,12,95,47,19,69,9,5,6,36,72.5491596438604
2999,98,40,75,73,16,45,89,88,24,96,5,46,54.18773508546398
3000,31,14,32,1,4,74,23,89,39,18,4,42,61.05308765414465
3001,63,91,32,96,55,1,45,59,9,89,3,35,50.38803980383754
3002,13,51,46,99,1,49,59,11,27,26,3,31,56.044993572346804
3003,13,12,73,58,9,53,18,46,21,4,6,36,64.85711565014523
3004,7,81,10,88,12,25,74,30,31,1,7,45,122.0369947150407
3005,94,51,45,29,1,27,30,18,8,46,5,27,60.295910108079795
3006,18,14,4,68,66,11,59,33,82,1,4,48,87.5657763176689
3007,37,95,88,81,14,17,19,23,18,4,4,38,55.1072703899443
3008,35,25,46,2,40,84,77,3,1,52,4,35,63.64985954387469
3009,82,1,3,48,23,67,6,39,55,72,4,19,28.26662857686997
3010,23,87,42,94,39,18,10,29,4,93,4,31,37.69804313669476
3011,12,11,19,24,40,54,53,31,95,74,3,48,46.02875779650526
3012,81,80,75,46,11,58,70,67,4,2,4,29,39.12650573727562
3013,44,81,1,64,49,5,68,39,47,87,3,41,46.472551540256156
3014,68,6,1,82,26,14,28,81,33,12,3,36,48.81083654715993
3015,32,68,29,27,52,50,77,81,1,26,3,32,55.44741227443699
3016,45,16,1,6,59,96,31,10,47,92,4,36,42.36594772175404
3017,25,1,26,39,82,4,47,29,54,46,8,46,76.77712707708423
3018,73,3,67,94,12,68,8,53,81,52,4,43,56.14788363567109
3019,26,94,52,32,31,80,1,73,89,53,3,48,64.82959577203256
3020,89,1,68,61,60,33,52,87,73,100,4,40,38.077988858734464
3021,40,21,51,10,60,1,46,4,13,35,2,27,38.063800409465316
3022,74,75,68,100,52,32,59,60,10,18,3,45,50.274484597438466
3023,36,57,39,41,51,72,66,47,48,76,4,19,24.859115364471744
3024,67,66,96,61,7,6,47,58,31,24,5,34,56.900204732657244
3025,81,12,54,53,47,88,24,11,19,87,3,48,46.56482407275151
3026,96,52,28,66,40,80,81,1,33,75,3,46,59.11922106365758
3027,75,46,64,23,94,89,1,85,6,12,3,28,50.32433461886397
3028,39,29,12,33,93,10,46,59,26,73,3,43,45.6667618911584
3029,58,31,37,24,40,61,81,3,12,51,2,36,38.483930867019
3030,94,10,92,11,74,59,73,12,2,75,5,40,53.21549302480597
3031,1,33,28,58,8,39,52,17,2,18,6,38,62.67495119744798
3032,60,37,30,94,7,17,25,74,68,63,2,31,28.69532923868019
3033,52,73,48,39,1,13,81,66,41,79,8,29,45.479217254677906
3034,82,17,1,67,80,59,10,4,96,19,5,50,82.25063086225778
3035,67,89,32,87,55,53,15,80,23,19,2,29,43.12869590058563
3036,39,31,17,12,1,10,68,24,87,80,7,52,79.5000714183688
3037,94,25,75,82,20,1,33,32,87,29,2,34,42.35194972146836
3038,60,59,92,21,47,61,22,11,100,20,3,20,31.278388801599775
3039,39,4,20,38,12,92,13,30,1,24,4,29,63.18240251392658
3040,67,84,78,1,10,25,17,60,5,80,3,45,53.666333380945574
3041,67,32,94,26,9,53,78,1,54,91,3,29,43.181116983288106
3042,31,100,65,66,1,68,94,22,58,89,2,29,39.83002428224539
3043,73,40,26,46,1,45,56,54,19,52,3,42,60.77303242393943
3044,1,47,51,11,18,36,54,89,61,15,5,38,45.058801123649005
3045,12,45,68,64,28,17,29,73,31,75,3,35,40.979621958767794
3046,5,23,28,1,88,73,34,17,32,16,5,32,49.68409274865495
3047,75,87,33,4,46,1,68,15,12,38,3,41,56.524258439270575
3048,17,19,3,54,31,4,47,96,10,52,3,48,56.43646145788697
3049,22,38,85,24,1,45,13,92,3,82,4,34,50.24653620911298
3050,60,54,19,15,41,26,40,66,20,1,6,36,103.1715469218683
3051,96,82,38,39,40,1,67,60,94,54,7,52,86.29867161834024
3052,14,60,7,47,10,15,59,3,8,19,5,35,69.98904918344999
3053,1,77,3,46,26,88,22,47,11,6,4,37,45.391134599819075
3054,4,75,56,47,15,88,46,68,21,55,6,28,38.62362519640052
3055,17,82,16,1,3,88,66,11,60,53,4,47,66.55392086844736
3056,69,46,66,34,41,44,3,1,70,10,6,31,65.69594819787649
3057,4,1,40,67,11,99,54,95,61,89,4,44,47.7820311384088
3058,23,48,47,12,68,38,85,82,33,9,4,33,40.54087511307908
3059,24,11,41,49,37,69,68,4,31,97,6,28,32.676855687282774
3060,4,87,38,54,59,6,40,1,17,47,2,42,56.26310527067562
3061,47,19,12,37,22,33,53,52,38,24,2,40,46.80693234299862
3062,68,95,73,31,47,1,28,53,13,94,4,35,56.05980098081227
3063,25,52,17,60,75,5,1,15,19,69,8,37,63.67614150359472
3064,73,54,12,1,7,3,5,81,16,91,4,28,38.07256106270533
3065,66,54,97,62,19,60,11,87,15,41,4,27,41.817264200352334
3066,1,28,95,10,13,73,11,15,27,80,7,36,59.45960100937961
3067,52,9,5,88,60,27,95,1,25,67,5,44,75.41708327381804
3068,27,67,26,29,66,96,10,52,13,35,7,32,52.02504404132743
3069,3,10,81,38,54,9,45,1,95,30,3,34,48.335856782364424
3070,41,89,34,27,96,46,22,99,20,93,4,14,22.18025996286245
3071,19,18,33,80,58,96,68,20,31,44,4,29,35.24382231109841
3072,1,93,67,25,88,94,90,73,96,27,2,35,27.89620530400419
3073,46,8,87,39,94,60,26,13,83,88,3,32,33.09265343046232
3074,1,80,53,20,18,4,96,94,29,81,5,43,49.93310479455316
3075,49,47,31,18,12,26,39,32,87,66,3,48,52.63828976812836
